timestamp,endpoint,operation,ano_inicio,ano_fim,mes_inicio,mes_fim,tempo_total_segundos,tempo_scraping_segundos,tempo_processamento_segundos,numero_registros,sucesso,erro_descricao,id_consulta,thread_id,Biblioteca
2025-07-09T09:03:15.396710,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,21.234480142593384,21.234480142593384,0.0,103,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:03:37.190458,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,21.787432193756104,21.787432193756104,0.0,99,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:03:58.437315,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,21.241549968719482,21.241549968719482,0.0,89,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:04:19.725558,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,21.282133102416992,21.282133102416992,0.0,70,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:04:40.739578,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,21.0087628364563,21.0087628364563,0.0,41,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:05:01.951428,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,21.206634998321533,21.206634998321533,0.0,67,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:05:23.106191,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.15073800086975,21.15073800086975,0.0,63,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:05:44.277780,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,21.165953636169434,21.165953636169434,0.0,57,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:06:05.769022,/consultar,consulta_assincrona_ano,2021,2021,JANEIRO,DEZEMBRO,21.486928462982178,21.486928462982178,0.0,63,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:06:26.842586,/consultar,consulta_assincrona_ano,2022,2022,JANEIRO,DEZEMBRO,21.06769609451294,21.06769609451294,0.0,53,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:06:47.936225,/consultar,consulta_assincrona_ano,2023,2023,JANEIRO,DEZEMBRO,21.09061312675476,21.09061312675476,0.0,53,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T09:06:47.943118,/consultar,consulta_assincrona_final,2003,2023,JANEIRO,DEZEMBRO,453.44138979911804,453.35682010650635,0.0,1566,True,,8ed06d26-15fb-4def-943a-73bf49862b60,Thread-96 (_executar_consulta_sequencial),Selenium
2025-07-09T10:07:52.322403,/consultar,consulta_assincrona_inicio,2003,2023,JANEIRO,DEZEMBRO,0.002010345458984375,0.0,0.0,0,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,MainThread,Selenium
2025-07-09T10:08:13.817736,/consultar,consulta_assincrona_ano,2003,2003,JANEIRO,DEZEMBRO,21.490012884140015,21.490012884140015,0.0,69,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:08:35.517585,/consultar,consulta_assincrona_ano,2004,2004,JANEIRO,DEZEMBRO,21.695903062820435,21.695903062820435,0.0,84,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:08:56.624796,/consultar,consulta_assincrona_ano,2005,2005,JANEIRO,DEZEMBRO,21.10366415977478,21.10366415977478,0.0,89,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:09:18.829205,/consultar,consulta_assincrona_ano,2006,2006,JANEIRO,DEZEMBRO,22.19833254814148,22.19833254814148,0.0,79,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:09:41.206006,/consultar,consulta_assincrona_ano,2007,2007,JANEIRO,DEZEMBRO,22.373218536376953,22.373218536376953,0.0,73,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:10:04.313868,/consultar,consulta_assincrona_ano,2008,2008,JANEIRO,DEZEMBRO,23.102043390274048,23.102043390274048,0.0,82,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:10:26.899632,/consultar,consulta_assincrona_ano,2009,2009,JANEIRO,DEZEMBRO,22.582281589508057,22.582281589508057,0.0,83,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:10:49.252230,/consultar,consulta_assincrona_ano,2010,2010,JANEIRO,DEZEMBRO,22.34857726097107,22.34857726097107,0.0,78,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:11:10.850271,/consultar,consulta_assincrona_ano,2011,2011,JANEIRO,DEZEMBRO,21.593045473098755,21.593045473098755,0.0,79,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:11:32.979677,/consultar,consulta_assincrona_ano,2012,2012,JANEIRO,DEZEMBRO,22.129405736923218,22.129405736923218,0.0,92,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:11:54.174803,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,21.19512677192688,21.19512677192688,0.0,103,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:12:14.971503,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,20.793055772781372,20.793055772781372,0.0,56,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:12:36.136663,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,21.161774396896362,21.161774396896362,0.0,89,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:12:57.422453,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,21.27895212173462,21.27895212173462,0.0,70,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:13:19.272315,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,21.837883949279785,21.837883949279785,0.0,68,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:13:40.279027,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,21.0020649433136,21.0020649433136,0.0,67,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:14:01.322748,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,21.039270877838135,21.039270877838135,0.0,63,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:14:22.318045,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,20.992271900177002,20.992271900177002,0.0,57,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:14:43.132154,/consultar,consulta_assincrona_ano,2021,2021,JANEIRO,DEZEMBRO,20.810242652893066,20.810242652893066,0.0,63,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:15:04.126375,/consultar,consulta_assincrona_ano,2022,2022,JANEIRO,DEZEMBRO,20.991499662399292,20.991499662399292,0.0,53,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:15:25.755127,/consultar,consulta_assincrona_ano,2023,2023,JANEIRO,DEZEMBRO,21.62492060661316,21.62492060661316,0.0,53,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:15:25.765450,/consultar,consulta_assincrona_final,2003,2023,JANEIRO,DEZEMBRO,453.4349937438965,453.3435482978821,0.0,1550,True,,ad885ce0-b480-431e-a1c3-5d06ce14e602,Thread-182 (_executar_consulta_sequencial),Selenium
2025-07-09T10:15:35.999853,/consultar,consulta_assincrona_inicio,2003,2023,JANEIRO,DEZEMBRO,0.0,0.0,0.0,0,True,,35c1e827-82df-478f-b1e5-f087febd3378,MainThread,Selenium
2025-07-09T10:15:57.222794,/consultar,consulta_assincrona_ano,2003,2003,JANEIRO,DEZEMBRO,21.21486258506775,21.21486258506775,0.0,69,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:16:18.415267,/consultar,consulta_assincrona_ano,2004,2004,JANEIRO,DEZEMBRO,21.18944501876831,21.18944501876831,0.0,84,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:16:39.480305,/consultar,consulta_assincrona_ano,2005,2005,JANEIRO,DEZEMBRO,21.059465169906616,21.059465169906616,0.0,89,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:17:01.548349,/consultar,consulta_assincrona_ano,2006,2006,JANEIRO,DEZEMBRO,22.06103229522705,22.06103229522705,0.0,79,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:17:23.826610,/consultar,consulta_assincrona_ano,2007,2007,JANEIRO,DEZEMBRO,22.27118229866028,22.27118229866028,0.0,73,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:17:46.446673,/consultar,consulta_assincrona_ano,2008,2008,JANEIRO,DEZEMBRO,22.616986989974976,22.616986989974976,0.0,82,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:18:08.894269,/consultar,consulta_assincrona_ano,2009,2009,JANEIRO,DEZEMBRO,22.445836544036865,22.445836544036865,0.0,83,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:18:30.431027,/consultar,consulta_assincrona_ano,2010,2010,JANEIRO,DEZEMBRO,21.536758184432983,21.536758184432983,0.0,78,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:18:54.688369,/consultar,consulta_assincrona_ano,2011,2011,JANEIRO,DEZEMBRO,24.25734233856201,24.25734233856201,0.0,79,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:19:16.453270,/consultar,consulta_assincrona_ano,2012,2012,JANEIRO,DEZEMBRO,21.76490044593811,21.76490044593811,0.0,92,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:19:37.550263,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,21.08840298652649,21.08840298652649,0.0,103,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:19:59.481410,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,21.92293357849121,21.92293357849121,0.0,99,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:20:20.370694,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,20.88419485092163,20.88419485092163,0.0,89,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:20:41.033045,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,20.65633773803711,20.65633773803711,0.0,70,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:21:02.912557,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,21.877956867218018,21.877956867218018,0.0,68,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:21:23.687021,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,20.768759965896606,20.768759965896606,0.0,67,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:21:44.515619,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,20.822792053222656,20.822792053222656,0.0,63,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:22:05.701193,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,21.18101930618286,21.18101930618286,0.0,10,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:22:26.570105,/consultar,consulta_assincrona_ano,2021,2021,JANEIRO,DEZEMBRO,20.865670204162598,20.865670204162598,0.0,63,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:22:47.184633,/consultar,consulta_assincrona_ano,2022,2022,JANEIRO,DEZEMBRO,20.610504150390625,20.610504150390625,0.0,53,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:23:07.774899,/consultar,consulta_assincrona_ano,2023,2023,JANEIRO,DEZEMBRO,20.584686279296875,20.584686279296875,0.0,53,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:23:07.779821,/consultar,consulta_assincrona_final,2003,2023,JANEIRO,DEZEMBRO,451.7710564136505,451.68106985092163,0.0,1546,True,,35c1e827-82df-478f-b1e5-f087febd3378,Thread-225 (_executar_consulta_sequencial),Selenium
2025-07-09T10:23:19.617381,/consultar,consulta_assincrona_inicio,2003,2023,JANEIRO,DEZEMBRO,0.002194643020629883,0.0,0.0,0,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,MainThread,Selenium
2025-07-09T10:23:40.616663,/consultar,consulta_assincrona_ano,2003,2003,JANEIRO,DEZEMBRO,20.99390482902527,20.99390482902527,0.0,69,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:24:01.850380,/consultar,consulta_assincrona_ano,2004,2004,JANEIRO,DEZEMBRO,21.227184534072876,21.227184534072876,0.0,84,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:24:22.621709,/consultar,consulta_assincrona_ano,2005,2005,JANEIRO,DEZEMBRO,20.75897789001465,20.75897789001465,0.0,89,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:24:44.260761,/consultar,consulta_assincrona_ano,2006,2006,JANEIRO,DEZEMBRO,21.634471893310547,21.634471893310547,0.0,79,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:25:05.497016,/consultar,consulta_assincrona_ano,2007,2007,JANEIRO,DEZEMBRO,21.231260061264038,21.231260061264038,0.0,73,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:25:27.102977,/consultar,consulta_assincrona_ano,2008,2008,JANEIRO,DEZEMBRO,21.602055549621582,21.602055549621582,0.0,82,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:25:49.465645,/consultar,consulta_assincrona_ano,2009,2009,JANEIRO,DEZEMBRO,22.358221530914307,22.358221530914307,0.0,83,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:26:11.118228,/consultar,consulta_assincrona_ano,2010,2010,JANEIRO,DEZEMBRO,21.646812915802002,21.646812915802002,0.0,78,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:26:32.442692,/consultar,consulta_assincrona_ano,2011,2011,JANEIRO,DEZEMBRO,21.317607164382935,21.317607164382935,0.0,79,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:26:53.845693,/consultar,consulta_assincrona_ano,2012,2012,JANEIRO,DEZEMBRO,21.396676301956177,21.396676301956177,0.0,92,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:27:15.270695,/consultar,consulta_assincrona_ano,2013,2013,JANEIRO,DEZEMBRO,21.41962766647339,21.41962766647339,0.0,103,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:27:37.137488,/consultar,consulta_assincrona_ano,2014,2014,JANEIRO,DEZEMBRO,21.862985849380493,21.862985849380493,0.0,99,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:27:58.413325,/consultar,consulta_assincrona_ano,2015,2015,JANEIRO,DEZEMBRO,21.26878571510315,21.26878571510315,0.0,89,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:28:19.760493,/consultar,consulta_assincrona_ano,2016,2016,JANEIRO,DEZEMBRO,21.3414204120636,21.3414204120636,0.0,70,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:28:42.226782,/consultar,consulta_assincrona_ano,2017,2017,JANEIRO,DEZEMBRO,22.461715936660767,22.461715936660767,0.0,68,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:29:03.356698,/consultar,consulta_assincrona_ano,2018,2018,JANEIRO,DEZEMBRO,21.12603783607483,21.12603783607483,0.0,67,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:29:24.214698,/consultar,consulta_assincrona_ano,2019,2019,JANEIRO,DEZEMBRO,20.8511643409729,20.8511643409729,0.0,63,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:29:45.027620,/consultar,consulta_assincrona_ano,2020,2020,JANEIRO,DEZEMBRO,20.8059663772583,20.8059663772583,0.0,57,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:30:05.708790,/consultar,consulta_assincrona_ano,2021,2021,JANEIRO,DEZEMBRO,20.67531704902649,20.67531704902649,0.0,63,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:30:26.402415,/consultar,consulta_assincrona_ano,2022,2022,JANEIRO,DEZEMBRO,20.689069271087646,20.689069271087646,0.0,53,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:30:47.077282,/consultar,consulta_assincrona_ano,2023,2023,JANEIRO,DEZEMBRO,20.670227766036987,20.670227766036987,0.0,53,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
2025-07-09T10:30:47.081758,/consultar,consulta_assincrona_final,2003,2023,JANEIRO,DEZEMBRO,447.45899987220764,447.33949089050293,0.0,1593,True,,b3f09d71-0f8f-4be7-8c3d-572ea13dc70b,Thread-268 (_executar_consulta_sequencial),Selenium
